,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2009-09-01,8.139237618794,7.540681198544,6.235758655969,2.64172090928,9.646771316602,4.886915753512,2.664557321861,9.540939697937,8.317227128461,6.63096321007,7.588386678302,1.917165298358,7.121007536723,5.727263646195,7.651729991534,3.321008368881,5.178158995322,4.544553016973,8.277772204127,1.651254207554,4.995356421819,8.413927757005,6.296187853149,4.962490291825,5.884831401284,6.976305272546,6.67794160832,6.738149845286,7.811715255309,3.375355731082,3.411068478547,6.018458405811
2009-08-01,8.107643727697,6.348678885063,5.908513177298,2.555085116407,9.120328299044,4.595740364083,2.421296018416,8.307788508882,7.384265690782,7.063576484101,6.444582638125,1.968119015208,5.603973157324,5.528597462008,6.984844898667,3.238882566172,4.634583481534,4.594542309629,8.00513279882,1.761667604732,4.690247736158,8.191857368955,6.117902892139,4.669544447953,5.018741724053,6.274985701253,6.823365848144,6.311475755613,6.897783794926,3.18561665175,3.525424229391,5.375551758647
2009-07-01,7.526175666601,5.619803649103,5.45820913438,2.433237190144,8.156365896958,4.208503913033,2.037813872612,7.708540915889,7.246289772482,6.507018323505,5.271789012684,1.732414434615,5.397397100737,5.061065489456,7.223997891053,3.507287795552,3.586187797764,3.970426903924,7.359851084565,1.882698354831,4.428485647592,8.338969805638,6.049619551511,4.050912150231,4.343432998746,5.742102366701,6.184036895007,6.58089325555,6.315889109354,3.017917013451,3.20464505788,4.566421924028
2009-06-01,7.261632507821,5.557528176354,4.932406581704,2.838203894985,7.683133973255,4.21526174428,1.805034659336,7.215454261109,6.7680834267,5.661207626343,4.905606174816,1.550996222545,4.849136132915,4.467443243458,7.31183713809,3.984650769122,3.179684314793,3.41074923194,7.092754827177,2.278074738606,4.2859402721,7.996864141711,5.430895055891,3.467273038613,3.996692077782,5.389036132304,5.541881257761,6.191190961219,6.519458070035,2.666337948311,2.711285469133,3.941996239297
2009-05-01,7.195877475746,5.772490346366,5.31440127045,2.549347590765,7.557281499702,3.875597658334,1.593061755159,8.033849315253,6.532389892039,5.743594792131,4.78349783592,1.57948571381,5.153947722001,4.290044378199,6.960567607878,4.426913229417,2.910780090893,3.055648933349,6.661594548896,2.225993328565,4.044853707622,7.385014078556,4.733162988785,3.567402156454,3.537369131605,5.614013465431,5.336296466274,5.970313728182,6.39145635225,2.914239136617,2.541961031092,3.930767954906
2009-04-01,6.9626457112,6.137600132836,4.537473937521,2.486854557759,7.836722188031,4.028626277171,1.973319763848,8.616400165763,6.290115313873,5.979501533346,5.470435735039,1.700867098202,4.330372075239,4.792062735846,6.546484556376,4.141509954995,3.102296000597,3.246939044713,6.896864091849,2.460073554512,4.819812562365,6.758474689267,3.68232622209,3.597690033325,3.042749953025,5.30505083151,5.11416547886,5.52556077513,6.543037227922,2.610995526193,2.601897343864,4.594073365583
2009-03-01,7.3898048675,6.357049589744,5.296195682889,2.185406750026,8.436508113649,4.128101682959,2.463163281509,8.243558750084,5.617234043432,6.38307802548,5.795398084086,1.604603463243,4.78477161176,5.309640294678,6.333916348243,3.296186349297,3.421877510091,3.084343174928,6.958603068484,2.518429446728,4.638660955314,6.059139181029,3.468466495375,3.867211248953,3.205711391741,5.405194269928,4.922944520056,5.754538664109,6.095504249168,2.632606731881,2.849490593855,4.619849473828
2009-02-01,6.842633385967,5.918586216972,4.438383370119,2.582346486078,8.135056872599,4.053011237082,2.907708555555,7.126168488018,5.721086900211,5.525464690996,6.213854432282,1.714604177381,4.818189289131,4.750867569612,6.284583638335,2.484448049965,3.826520226493,3.302254749485,6.338564212359,2.305694020443,4.489342093819,5.35238058847,3.314417310779,3.707499986529,3.347372199502,4.871780169027,4.433370688375,5.671744766247,5.869815180065,2.162654456155,2.65013230443,4.323070460764
2009-01-01,6.301162753426,5.229631222388,4.701259488996,2.508696682651,6.952777593628,3.781445905564,3.14352810774,6.628010439437,5.699255052854,5.732873685959,5.428266122655,1.540895961414,5.647149251136,4.191466479917,5.762935243301,2.420869085768,3.893371907428,3.25733973486,5.319924943304,2.315443810017,3.629312294608,4.772087787089,3.61489609693,3.352283653163,3.45970769749,4.637257268237,4.717436072452,5.249112379013,5.62649134878,2.369239099695,2.315647108637,3.519709029769
2008-12-01,5.622471771302,4.350815659557,4.181953845341,2.303767689086,5.693401345487,3.294281955043,2.873655034003,6.905918283087,5.692743949238,5.396362516902,5.497952308544,1.496377308505,4.635532818124,3.85588618363,5.177194352431,2.866175303954,3.661160644999,3.482332939527,4.352042770131,2.076933595822,3.139457001284,4.052808396657,3.778356158433,3.290647978881,3.484183885992,4.379333871857,5.709349224739,4.852596898853,5.194949220462,2.317972958526,2.212301357159,2.940861392366
2008-11-01,5.943651261449,4.206738918677,4.264965615736,1.932494908252,6.116615631618,3.274376583182,2.603887789105,5.953903557327,5.676498449466,5.382430793525,5.218020372536,1.254001191596,4.597363192604,3.873871458557,5.01297922667,3.205410620891,3.070088547608,3.590598183491,4.494097928957,2.744033901757,3.587959198851,3.796050429114,3.994067425379,3.392153642472,3.845375211089,4.194919099187,5.984286630149,4.956652605413,5.865098387413,2.734753093543,2.390765373159,3.312558579046
2008-10-01,6.224041717174,3.631559046172,3.663227868823,1.776972414696,6.002559916683,3.086610238635,2.357261012221,5.018633919634,6.018532484432,4.167399937456,5.138427973878,1.184380016132,3.513757607203,3.971462816245,4.799206690593,2.872378680541,2.991086182417,3.704852236339,4.504689601323,2.559844873845,3.7018427653,3.782327531341,3.934981326072,3.693836338476,4.279215159786,4.703655245605,5.598221970035,5.044577139846,5.780921584199,2.713899279941,2.437888647268,3.382312082105
2008-09-01,6.200342894694,3.477001805952,3.128004158817,2.074320995682,5.881216645639,2.797557826834,2.269632165236,4.643591642199,6.365961887618,3.631461580818,4.781490084797,1.210135795889,3.341597857116,3.717989506839,4.905546402221,2.881902862478,3.097363213814,3.581121134602,4.918911121771,2.631068218484,3.733732933699,4.07585014312,3.722831256771,3.680347906112,4.976091970757,4.238909244277,4.369290237694,5.069759794683,6.145058796603,2.721841035287,2.521755469315,3.920579982409
2008-08-01,5.507217713135,3.20510282505,2.690458088621,2.215021970927,4.922595862139,2.55331790043,2.181604234485,4.73781013874,6.308502156284,3.653599294437,4.237903698772,1.283765572957,2.721544133429,3.754511029604,4.652214393741,2.901883542545,2.926819491604,3.214487026295,4.786648253136,1.94089187805,3.245387757499,4.111509223689,3.405308418199,3.263706267178,4.173447200159,4.631925275107,4.015977808929,4.839445593117,5.918419673205,2.197789707186,2.146081824779,3.555234244954
2008-07-01,4.770649786325,3.098684407485,3.01916037308,2.136100657121,4.961357253214,2.389028606891,1.801149558528,4.457460656413,5.620472892842,3.240272947347,4.013859010826,1.230923404397,2.694606816885,3.43975528295,4.513601156578,2.633716251665,2.50287519867,3.091691103848,4.582196261604,1.920437364225,2.91455749839,3.676705722744,2.964987240194,3.051466942269,3.558854901949,3.996711755177,3.522488044019,4.756145016126,5.744402222907,2.10275631619,2.360358212864,3.644592942826
2008-06-01,4.871073771551,2.650292469022,2.783560492424,2.17566400798,4.8086444636,2.16727481167,1.802656384126,4.033702431412,5.228062292609,3.821861815943,3.812858922241,1.110340754797,2.752767788466,3.003906010413,4.3458725303,2.616421862099,2.238370712967,2.490231446645,4.086014167695,1.910545357499,2.827656120593,3.37432885639,2.606367229948,2.551094573762,2.616446035646,3.871466592148,3.893395006106,4.30392339634,5.302123891468,2.019196830973,2.243884999243,3.936714788199
2008-05-01,5.056005035847,2.641922294591,2.686862251664,1.817712563673,5.469990177429,2.444598664528,2.017611200282,3.667499569945,5.237457819642,3.628518388429,4.513222414424,1.05097206567,2.754819271947,2.662128186008,4.441782752202,2.999834820211,2.435168501066,2.73705249001,4.022305228764,2.225724647327,3.097735469597,3.385372863601,2.696975834025,2.63784369255,2.536744497919,3.257446517761,3.776944353859,3.849299087139,5.226939374043,2.511801529975,2.304025855406,4.340071244606
2008-04-01,5.534928027378,2.461505099359,2.854183731798,1.975899708186,5.453324823175,2.697005241089,2.487876341444,3.783856777452,5.59618513475,3.860287535055,4.521970951046,1.265471079339,3.851836669312,2.932389126253,4.924097280382,3.130576171899,2.844007497872,2.496205609368,3.897017468016,2.026462435677,3.322851835155,3.693289954371,3.085908101077,2.276483707068,2.30352287915,3.536406642779,4.19978702843,3.770122534768,5.430763774288,2.646546896694,2.071214064649,4.512966101532
2008-03-01,5.751007958094,2.459109077819,2.588441494993,1.827432917643,5.515635536874,3.155754621115,2.936657208485,3.66683182754,5.208674616353,4.057897554586,4.511692889264,1.251186281433,3.516576534094,3.375813900529,5.659946114306,2.764171754731,3.032304581673,3.188239485058,4.618660589784,1.887419235732,3.570882283813,4.081175307517,3.271853960347,2.430054364466,2.822449313407,3.869677470056,4.404500261415,4.167697179136,5.612272341805,3.032493802256,2.325439239197,4.0710804432
2008-02-01,5.334305803537,2.149563682985,2.504368471959,1.90360582632,4.649155753906,3.125636399757,2.763676456175,3.480538381745,5.067034342581,3.755659315565,3.61409658497,1.371007429254,3.568134158571,3.289369138043,5.879495410675,1.8754363691,3.152282800939,2.810279628598,4.476483108537,1.376767303165,3.213336891582,3.817693388869,2.814951601059,2.086879532066,2.748702317999,3.497304769924,5.863137584598,4.307715310196,5.336473500922,3.232606658696,2.153474393692,4.027265791918
2008-01-01,5.329253093835,2.13269450242,2.103715555061,1.876653516016,4.396619301248,3.067084514047,2.472007778138,3.49625451549,4.810200517049,3.780251565311,3.279363058602,1.340778274388,2.979263464841,2.953365630664,5.501933933797,2.14623757845,3.121406462357,2.927305248382,4.587723442373,1.720495485298,3.55899016858,3.635062895911,2.179351580781,2.295183246385,2.785150668897,2.855799717173,NaN,4.074087874701,4.701919842644,2.966975932084,2.160201997688,3.393669899069
2007-12-01,4.976873017383,1.966136946054,2.204174111053,2.064924798533,4.021267871446,3.054678191737,2.037913845099,3.598267533857,5.634426041734,2.819591825184,3.135198500818,1.272456597647,3.112683553382,3.033753924858,4.932447358877,2.267855969868,3.364918740429,2.682146163981,3.763481246948,1.900663955932,3.698059723738,3.368800597576,2.757114745478,2.413610173131,2.424348688523,2.563852357734,NaN,3.565774051611,4.525004276659,2.759737518201,1.914190637368,3.484593383134
2007-11-01,5.225598758536,2.119215383877,2.585747154936,2.199871159484,4.36069872087,2.816041895075,2.056298354881,3.362012445775,6.088780712753,3.01740365418,3.448269202242,1.277992901344,3.534060986782,3.342196297656,5.278385572941,2.605366912541,3.209874659515,2.848077496508,3.915633010914,2.057037070338,3.600097797884,3.548262544521,3.168177755403,2.739677202694,2.793240168716,2.991086263204,NaN,4.107179235887,4.792554797267,2.441096682004,2.717998702884,3.226719234765
2007-10-01,5.243782896612,1.888400358794,2.353486128113,2.356067913391,5.182300250005,2.882628394139,2.018035384061,3.357935278411,6.137298026404,3.186591360855,3.774941560881,1.200658390048,3.281545638471,3.847558966547,5.58033269703,2.791127641729,3.350616163815,3.132479541788,4.011434395251,1.840809953682,3.667607235243,3.840424786568,3.191315333486,2.999196381308,2.690790483621,3.307940232711,4.120869209298,4.798179462338,5.803347889211,2.296731277786,2.894351043421,3.524982260437
2007-09-01,5.142477834872,1.743354748481,2.218053413203,2.153588562517,5.411374819373,2.859675210584,2.128158482442,2.867278383771,6.302518496422,3.504569985536,3.690024492905,1.284023673998,3.171019193341,3.295631065808,5.687191600765,2.662443386289,3.087191972395,3.677783675719,4.507270463553,1.508348471684,3.465365468351,3.974792850373,2.646244379782,2.877585279302,2.841037823507,3.248993153699,4.605026842508,5.599932760503,5.94594959235,2.361564024892,2.909585101835,3.526262559608
2007-08-01,4.875324937027,1.453014272402,1.806385206651,1.880712718391,5.123681205134,2.9549591674,2.221962856485,3.249335147312,5.989614866111,3.376604014244,3.301190157422,1.356428089814,2.962472870726,3.459145181685,5.232569043974,2.48024381801,2.878092739283,3.483607528684,4.428151133425,1.42413862523,3.386060192047,3.950378456136,2.411841487098,2.884974215185,2.943101255046,3.465025589071,4.426449872718,5.302084420506,5.270998184116,2.319131601916,2.573821072616,3.521754151906
2007-07-01,4.040047663642,1.354854432939,2.057456700826,1.656542918571,4.579577533649,2.946412170879,2.261986674875,2.80875371513,6.133623832819,3.145788455788,2.931806840676,1.360894414908,2.884937299188,2.92616950517,4.745501096814,2.050146163147,2.890035583784,3.225024956995,4.559932482369,1.540493157732,2.751031541062,3.394113797902,2.610415862772,2.37860376477,3.130324538867,3.113794756492,3.948791039552,4.408002765537,4.645418653138,2.442303562182,2.404026870867,4.224820774343
2007-06-01,3.493180124093,1.471621583145,1.865991692423,1.412160771355,4.734843407006,3.024057238038,2.086252986746,2.630803307811,5.952588220385,2.877952402502,2.658633715325,1.243414527402,3.49661372805,2.97196781258,4.897166471653,1.625106923165,2.725135971003,2.599014868693,4.432260661641,1.592591046753,2.737486608673,3.26803259013,2.422956876402,2.382826325931,2.954590362026,2.953579665305,3.91060979467,4.078260148289,4.775373641948,2.074451526016,2.229513758523,4.041106988627
2007-05-01,3.987130516239,1.689081355301,2.087326328473,2.066169647664,5.65865336042,3.099964289084,1.926844860998,2.952751229775,6.021548766325,3.647323611234,2.617764653951,0.972835305106,3.666658545892,2.739251744031,5.261730359285,1.697503702996,3.232581905049,2.772781505401,4.663587892248,1.80122245801,3.112342672803,3.053676012069,2.21782393828,2.611004666529,2.768926384296,2.535008502388,3.979763650018,4.287018400078,5.324105729182,2.077975632916,1.867879328284,4.446376447505
2007-04-01,4.89614706495,2.026079227383,1.863473312357,2.390630187501,6.299823173927,2.978190559092,1.966969169468,3.562722210577,6.154552191999,4.035900529308,3.259784464682,0.743421474798,4.376492528587,2.903846922959,5.920579493296,1.888339835932,3.137562868632,2.971905072127,4.707225120462,1.620175957284,3.641603189824,3.579595344944,2.532117472929,2.998467756999,2.68972444506,2.616196058435,4.720448662226,4.986270621526,5.005442323387,2.182137999251,1.797442339572,4.218599763498
2007-03-01,5.551091469705,2.479983384729,1.926452555886,2.672764011312,6.540269413429,2.861552753251,2.070534661127,4.040538917408,5.682761170449,4.916953036134,3.972477469621,1.034317147691,4.554843661414,3.483024864971,5.970654791364,2.691444397175,3.302196470645,3.083967993665,4.991924208238,2.015595977432,3.479293096475,3.712007366239,2.772589902747,3.322005651432,2.58852878243,2.555471485822,5.105971206295,4.759060310149,4.947458925769,2.0903748708,1.893573514155,4.645039337895
2007-02-01,5.121387957135,2.546326128843,1.806179436823,2.207370359452,5.732540270791,2.724550875786,2.107719791907,3.661143008095,5.227435580648,4.213481678176,4.303342439048,1.172654959907,4.340660286577,3.819850040047,5.594879450779,2.67100224869,3.166249677817,3.17160406771,4.830409478756,1.925051756881,3.319786476719,3.634275886177,2.802611986983,3.135864529837,2.621523691796,2.612810620577,4.789512306745,4.916915720755,4.667458559071,2.18192354025,1.84647629229,4.355086794954
2007-01-01,4.38672306574,2.496330396912,1.544299657696,1.911615822307,5.304782377359,2.748699266545,2.072914532622,3.44656212086,5.082804411652,3.718600437337,3.740792886536,1.186826326691,3.671407900135,3.693664815807,5.410674682512,2.847074979502,2.916091832555,2.915502187176,4.552800635005,1.928764245601,2.593548825424,3.834015059273,2.582213275402,2.813271678416,2.562368868625,3.111333311542,4.616510404063,4.598510774743,4.659316525437,2.214089657288,2.116227193608,4.016901050917
2006-12-01,3.971579897006,2.100220197588,1.554600432417,1.85919670828,5.014349084599,2.998727094713,2.145119300312,2.785616446284,5.392130215478,3.088619705667,3.409607844529,1.228841799208,3.187987016194,3.741687557484,5.051404884283,2.532869217104,2.840967284671,2.714223660606,4.408609352013,1.967386213103,2.95594627087,3.623393707306,2.51938144882,2.478027103953,2.677433947485,3.595851048959,4.109217320902,4.88974444729,4.172631109509,2.594377741652,1.867605434925,3.921634342819
2006-11-01,4.231645287285,2.036603865376,1.606450460336,2.308285935248,5.592844830409,3.292530707247,2.133022402135,2.657545121084,6.221178541723,3.536519053164,3.588606093539,1.379373233701,2.789388644872,3.646087590414,5.204568164035,2.921093877703,3.156583970681,2.839496213597,4.950273587469,2.241029500623,3.29747840794,3.982125326869,2.596909947316,2.381252785157,3.075237000174,3.863110587283,4.303054525492,5.074525649752,4.698097990946,2.420992286153,2.087701004697,4.25344264444
2006-10-01,4.783339779779,2.199108529128,1.996382186299,2.498151725876,5.52841354176,3.365814183537,2.050541920636,2.850546933917,6.111865478435,4.325315548594,4.197766682417,1.848816040146,3.000265797794,3.989739388607,4.942284449849,2.609078034384,3.323588122812,3.058118046213,5.361158486725,2.26851342043,3.615363603874,3.75619541682,2.517988266027,2.611641749048,3.64266947295,4.203103655018,4.092312045041,5.396497336248,4.845242187941,2.559599518183,2.161532313985,4.522911929204
2006-09-01,4.817384344198,2.215750479392,2.020901809283,2.889151767412,5.627997544688,3.713412541126,1.965801393252,2.975996804902,6.108752092938,4.551022910806,4.27020702415,2.016447340952,3.55109507786,3.859055415496,5.246858907899,3.004551419851,3.283118604389,3.403221999389,5.876006876483,1.892382231457,3.107100063055,4.199606860775,2.749380225447,2.856585324902,4.085705790642,3.922468235282,3.461823293607,5.560486294922,5.199621797273,2.130032736011,2.648509134567,4.051514405059
2006-08-01,4.47305983295,2.094284342433,2.219473887254,2.684315295982,5.309752660948,3.445421829208,1.689456007023,2.999392938114,5.896295796589,4.639965851712,3.667482187889,1.665321282657,3.888731404837,3.600532842439,5.183536016974,2.693498646536,2.774511970799,3.004060429005,5.588849022902,1.703456472583,2.658998479812,3.954440199627,2.636628022955,2.838673575195,3.539125264494,3.71133375297,3.094201893431,4.908027197255,4.25140630226,2.125668427845,2.588896305324,3.637303210942
2006-07-01,4.355449748122,1.590151451494,2.194292426579,2.325804979069,5.498951134096,3.26773708113,1.624884719095,2.757248106729,5.469039633479,3.706860168079,3.089442454432,1.376014566088,3.59868636306,3.113430642379,4.742629172277,2.772045730651,2.635937104873,2.595199755956,5.344661847572,1.721658432798,2.359459265141,3.687693038016,2.623021214823,2.657276622731,2.95743718106,3.005103933435,2.679920940063,4.395488118689,3.832895375405,1.695006338482,2.444590301657,2.958791882814
2006-06-01,4.203542688199,1.263567314479,2.08744107643,1.924763463597,5.0917341916,2.752481224222,1.459076477366,2.625491103079,5.061761891549,3.448220027136,2.680697851501,1.033192850562,3.365008430289,2.761604122668,4.151594243077,2.487815908906,2.56225655531,2.407984665337,4.729668123741,1.677555283373,2.618661371474,3.265299869401,2.759903945431,2.67530544062,2.591477307678,2.994611144028,2.712224728388,3.89729749552,3.683783008141,1.878134740972,2.25737239414,2.950056650732
2006-05-01,4.362345140614,1.135694134582,2.001702432112,1.828336838553,5.277807162839,2.747145070623,1.684544255224,2.695632562286,4.56449105916,3.385075551394,3.053805178194,1.263359400213,3.538758007595,2.820658864297,3.898265603361,2.615596661183,2.43325922652,2.611501246648,4.774604640506,1.487264497641,3.045495046287,3.595616387434,2.841892067764,2.568705134407,2.842100504631,2.887229036924,2.955943222097,3.714180748371,4.624596475436,1.982488989557,2.341413238881,3.116851438348
2006-04-01,4.246942790831,1.364508090644,2.069878422326,1.933737580415,5.250606001431,3.130464334924,1.673360937908,2.411535746507,5.357699052927,4.062018586558,3.529556338765,1.176032766098,3.86508958763,3.170523893359,4.329750207537,2.780738661008,2.200586787918,2.856597681395,4.722837239806,1.565434600341,3.6276211228,4.205934253367,2.835983882571,2.573212946637,3.505538212187,2.840566034008,3.495275540699,3.967641454484,5.441097106276,2.291551224035,2.477210777085,3.038394476977
2006-03-01,5.069555387571,1.559252879712,2.32961225274,2.107610980152,5.786787882289,3.592763648864,1.806594488958,2.861104423676,5.441598021011,4.003384757597,3.460360905983,1.111766739223,3.525049679191,3.713048807056,4.218273003574,2.87442861704,2.450912327935,2.787003335095,4.628784288965,1.70309373105,3.823831643944,4.770574839047,2.500788447898,2.462483697274,3.103281649913,2.86321940838,3.641947703321,3.903972362586,5.839603553496,2.394924703029,2.25226560547,3.562212312305
2006-02-01,4.92355631629,1.566861148685,2.177998254518,2.138692992805,4.888426285273,3.398759964098,1.66285357594,2.548637751304,5.042064315995,3.528100729143,3.25345097105,0.879940037301,3.373723316696,3.692203979292,4.182472663729,2.920128608805,2.520079594253,2.55274075473,4.213851177399,1.719865641324,3.446714460165,4.537303703324,2.667718030569,2.387779749391,3.072383412725,3.089934261215,3.187940419009,3.731931880419,5.071558977278,2.271583523544,2.141885510259,3.424648949208
2006-01-01,4.54406836961,1.586868592846,1.798865875763,2.148178352903,4.692654237872,3.344898662391,1.643164311526,2.081378828945,4.558615795258,2.802193208549,2.62659788271,0.799797914726,2.900756125185,3.371448218826,4.024783313582,2.920049373308,2.3993475693,2.416193280086,4.152862992165,1.616652766348,3.223889822674,3.719902650746,2.834024680615,2.362075500824,2.572351430382,3.033927711154,2.916025383769,3.130018087987,4.57776350072,2.111668678743,1.912164333574,3.211906174451
2005-12-01,4.093753204656,1.58702486166,1.732880711168,1.843241279278,3.991578876814,3.219168975669,1.644692896165,2.216916580391,4.710899754471,2.870291393809,2.761599951146,0.716206026084,3.385790995685,3.354739279587,4.024917116061,2.74499744635,2.35848875738,1.992371972393,4.219115167044,1.412491697701,2.934741556347,3.542361152673,2.688851505497,2.175571283077,2.944811303785,2.85389583482,2.950303814264,2.832913509277,4.161239724374,2.235018520599,2.349308995988,2.260510506271
2005-11-01,4.529510961792,1.59625513293,1.837674999334,1.747310276486,4.215905976461,3.698097642482,1.944619438832,2.545660560223,5.408800727547,2.967687492889,3.197615803102,0.881776931579,3.370711841041,3.621334060448,4.324759521375,2.6871914912,2.352978549691,2.332543777792,4.652579928717,1.628753746433,3.051907290495,3.919012987647,2.623465239871,2.318039304444,2.98699820488,3.036146786067,3.5265150194,3.234118839678,4.516820332202,2.453993899258,2.432403025562,2.278110194264
2005-10-01,5.569646059304,1.514253194594,2.157634894526,2.42854195595,4.260609586352,3.513350504274,2.347499598918,2.740505796791,6.011567070576,3.487561055466,3.662564153651,0.914890015334,3.1401886902,4.215461689385,4.314683582407,2.674586368174,2.499900393923,2.317964532043,5.249628148505,1.616281637054,3.030790896817,4.240402087663,2.442480451544,2.639670483703,3.170386183334,3.48771371302,3.74244302017,4.264028732853,4.860515428477,2.228868457987,2.706972535708,2.804411755538
2005-09-01,5.304988491872,1.287358678226,2.456555950498,2.751222326984,4.346158719065,3.219489877299,2.371495279809,2.375992640791,6.375691755474,3.321435244499,3.81614939053,0.997218017035,2.360001739317,4.208922604302,4.853796273357,3.235611975058,2.405901086822,2.630551134006,5.828282898895,2.105256007254,3.362278134262,4.334488761337,2.739083801061,2.71555854504,3.6349801616,4.174728333305,3.71540597873,4.817339938743,4.80832356344,1.724494787991,2.668876790529,3.483877240757
2005-08-01,5.094236696445,1.222828132377,2.709597700164,3.009374765909,4.695943474213,2.599752750768,2.217931176766,1.955037011796,6.422372307937,3.627796988408,3.697386137451,1.026016385678,2.429960963964,3.846731139672,4.950194536294,3.431813244096,2.518522008955,2.379065468496,5.638982889039,2.049477484708,3.21130369177,4.056846743974,2.699368774807,2.851016971148,3.374790630737,4.153222453145,3.597888310008,4.769785029468,4.934127304009,1.873715137459,2.445359017555,3.654345454486
2005-07-01,4.714072502448,1.158958534383,2.320768305881,2.750063739677,4.381978307452,2.605085444047,2.009633729559,1.923586762241,5.975887715262,3.28496961828,3.531872125658,1.159120071556,2.963628401314,3.446605798838,5.142969874534,3.642009789553,2.605797296977,2.63087279042,5.286253091727,2.056202661104,2.914528959448,4.039698277223,3.08565069127,2.507170794765,3.870199711887,3.5169590407,3.106751914023,4.25532805419,4.457201481373,1.931214608771,2.494202633157,2.937357820903
2005-06-01,5.270292553267,1.216469598051,2.255499332954,2.846503500235,4.631665648944,2.516738567527,2.067357276129,2.068998174813,5.314170858589,3.393132957384,4.100312467431,1.189466320219,3.348946978025,2.890649861882,5.042350633059,2.694812419636,2.748355163714,2.344460998839,4.552591972662,1.483388326676,2.810907628443,3.82963766722,2.725041491509,2.375101600469,3.286843702813,3.201228556161,2.837688890213,4.01927709794,4.268962219255,2.297240476006,2.363152241414,2.436161554546
2005-05-01,5.342869784785,1.212513519259,2.31048159685,2.682970417295,5.075093502532,2.961556155741,2.018643457817,2.227945088253,5.509396047501,3.294326237257,4.10836863498,1.158479287315,3.642796502986,2.893350747689,5.047704368604,2.263945920858,2.919591211215,2.325274838161,4.618455884399,1.336569281439,2.844302497225,3.802908112393,2.966268571353,2.5897983029,3.584185045596,2.625430502907,2.862388716402,4.100585237385,3.969391662359,2.541512603744,2.64907376922,2.210956602842
2005-04-01,4.72218026156,1.296912431013,2.70809851536,2.588465150744,5.137830705234,2.962102698111,1.966228877127,3.171076692348,5.564670804589,3.788996233713,4.527202305881,1.261139468215,3.562908205381,3.178662228393,5.159776087598,1.793621360203,2.828975833562,2.175417227181,5.115800875218,1.298034245348,3.138558371854,4.024361627888,2.663827591248,2.93049911426,3.098911455219,3.495427600866,3.348310094708,4.419272978955,3.945105041796,2.638531115234,2.381240475199,2.80358798475
2005-03-01,4.652458417955,1.635328888938,2.623865946184,2.492287167826,4.971285430034,3.126243699347,2.15344688477,3.422027317293,5.470529164028,4.159833139344,4.564382747167,1.460642188291,3.230635195031,3.573188226965,5.176735120348,2.166616585968,2.692414280546,2.439208021689,5.442728317354,1.879364959683,3.401807836003,3.967449259524,2.776826821475,3.222701097219,3.095860008444,3.609367456611,3.643357280177,5.231977809981,3.861340075632,3.274263947938,2.587656876138,3.09475575913
